Index,Word,Length,Language
14871,exacto,6,spanish
14872,mencion,7,spanish
14873,prefiero,8,spanish
14874,disparos,8,spanish
14875,excelentes,10,spanish
14876,saliendo,8,spanish
14877,escritorio,10,spanish
14878,sovietico,9,spanish
14879,aldea,5,spanish
14880,marcador,8,spanish
14881,pasadas,7,spanish
14882,cosecha,7,spanish
14883,gustado,7,spanish
14884,adulto,6,spanish
14885,arzobispo,9,spanish
14886,energias,8,spanish
14887,especificamente,15,spanish
14888,mundiales,9,spanish
14889,locos,5,spanish
14890,mallorca,8,spanish
14891,acordo,6,spanish
14892,gases,5,spanish
14893,marcar,6,spanish
14894,arbitro,7,spanish
14895,ilegales,8,spanish
14896,interaccion,11,spanish
14897,monsenor,8,spanish
14898,britanicos,10,spanish
14899,famosos,7,spanish
14900,ruidos,6,spanish
14901,aplausos,8,spanish
14902,colombiana,10,spanish
14903,escasez,7,spanish
14904,privilegio,10,spanish
14905,capacitacion,12,spanish
14906,alcala,6,spanish
14907,imposibilidad,13,spanish
14908,obligada,8,spanish
14909,parada,6,spanish
14910,atraviesa,9,spanish
14911,afectadas,9,spanish
14912,baloncesto,10,spanish
14913,constancia,10,spanish
14914,plazos,6,spanish
14915,calcio,6,spanish
14916,cupula,6,spanish
14917,analistas,9,spanish
14918,preguntaba,10,spanish
14919,salga,5,spanish
14920,validez,7,spanish
14921,aborto,6,spanish
14922,otorga,6,spanish
14923,produjeron,10,spanish
14924,desaparece,10,spanish
14925,insectos,8,spanish
14926,pertenecientes,14,spanish
14927,residentes,10,spanish
14928,superado,8,spanish
14929,ceramica,8,spanish
14930,laboratorios,12,spanish
14931,german,6,spanish
14932,rentabilidad,12,spanish
14933,smith,5,spanish
14934,escenarios,10,spanish
14935,lanzar,6,spanish
14936,reflexiones,11,spanish
14937,usado,5,spanish
14938,digno,5,spanish
14939,emisiones,9,spanish
14940,convenios,9,spanish
14941,ofrecido,8,spanish
14942,hispano,7,spanish
14943,inmovil,7,spanish
14944,secundarios,11,spanish
14945,zamora,6,spanish
14946,adhesion,8,spanish
14947,limita,6,spanish
14948,marcada,7,spanish
14949,terminal,8,spanish
14950,aportaciones,12,spanish
14951,coincidencia,12,spanish
14952,limitada,8,spanish
14953,defecto,7,spanish
14954,diabetes,8,spanish
14955,exclamo,7,spanish
14956,generos,7,spanish
14957,banderas,8,spanish
14958,contando,8,spanish
14959,excesivamente,13,spanish
14960,caballeros,10,spanish
14961,fino,4,spanish
14962,laguna,6,spanish
14963,aumentado,9,spanish
14964,externos,8,spanish
14965,preside,7,spanish
14966,querida,7,spanish
14967,descansar,9,spanish
14968,experimentado,13,spanish
14969,puramente,9,spanish
14970,salidas,7,spanish
14971,lazaro,6,spanish
14972,cercanos,8,spanish
14973,discriminacion,14,spanish
14974,modalidades,11,spanish
14975,panico,6,spanish
14976,piedad,6,spanish
14977,produzca,8,spanish
14978,repeticion,10,spanish
14979,acudio,6,spanish
14980,centenares,10,spanish
14981,reitero,7,spanish
14982,rusa,4,spanish
14983,placas,6,spanish
14984,introduce,9,spanish
14985,placa,5,spanish
14986,volumenes,9,spanish
14987,establecidos,12,spanish
14988,parametros,10,spanish
14989,envidia,7,spanish
14990,tira,4,spanish
14991,avanzado,8,spanish
14992,conscientes,11,spanish
14993,serena,6,spanish
14994,hollywood,9,spanish
14995,infantiles,10,spanish
14996,matematicas,11,spanish
14997,enamorado,9,spanish
14998,magistrados,11,spanish
14999,companera,9,spanish
15000,corrida,7,spanish
15001,fotografo,9,spanish
15002,seguimos,8,spanish
15003,eventual,8,spanish
15004,nicaraguense,12,spanish
15005,norteamericanas,15,spanish
15006,consultas,9,spanish
15007,eterna,6,spanish
15008,panuelo,7,spanish
15009,tour,4,spanish
15010,contraria,9,spanish
15011,manzana,7,spanish
15012,credibilidad,12,spanish
15013,firmeza,7,spanish
15014,pantalon,8,spanish
15015,prestaciones,12,spanish
15016,tubo,4,spanish
15017,colesterol,10,spanish
15018,aereo,5,spanish
15019,doscientos,10,spanish
15020,billones,8,spanish
15021,caminando,9,spanish
15022,minoria,7,spanish
15023,serios,6,spanish
15024,chinos,6,spanish
15025,hallazgo,8,spanish
15026,atribuye,8,spanish
15027,tomaba,6,spanish
15028,latinoamerica,13,spanish
15029,ambientes,9,spanish
15030,ballet,6,spanish
15031,legisladores,12,spanish
15032,robles,6,spanish
15033,belgica,7,spanish
15034,emplea,6,spanish
15035,pasaban,7,spanish
15036,reposo,6,spanish
15037,rechaza,7,spanish
15038,futuros,7,spanish
15039,bomberos,8,spanish
15040,dictador,8,spanish
15041,regresa,7,spanish
15042,ingresar,8,spanish
15043,cenar,5,spanish
15044,manipulacion,12,spanish
15045,politicamente,13,spanish
15046,reforzar,8,spanish
15047,ford,4,spanish
15048,urbanos,7,spanish
15049,refieren,8,spanish
15050,dorado,6,spanish
15051,ofrecia,7,spanish
15052,puse,4,spanish
15053,caridad,7,spanish
15054,excepciones,11,spanish
15055,radiacion,9,spanish
15056,restaurantes,12,spanish
15057,traia,5,spanish
15058,aparecido,9,spanish
15059,bruto,5,spanish
15060,insuficiente,12,spanish
15061,respecta,8,spanish
15062,conoci,6,spanish
15063,diariamente,11,spanish
15064,llenar,6,spanish
15065,realidades,10,spanish
15066,corrio,6,spanish
15067,espectro,8,spanish
15068,favorables,10,spanish
15069,heroes,6,spanish
15070,walter,6,spanish
15071,pensamos,8,spanish
15072,cascos,6,spanish
15073,fantasmas,9,spanish
15074,averiguar,9,spanish
15075,estructurales,13,spanish
15076,jerusalen,9,spanish
15077,libremente,10,spanish
15078,violenta,8,spanish
15079,dependiendo,11,spanish
15080,nosotras,8,spanish
15081,orbita,6,spanish
15082,separa,6,spanish
15083,vinculacion,11,spanish
15084,agricultores,12,spanish
15085,alex,4,spanish
15086,prestamo,8,spanish
15087,capacidades,11,spanish
15088,nucleos,7,spanish
15089,demuestran,10,spanish
15090,mostraron,9,spanish
15091,suecia,6,spanish
15092,suponia,7,spanish
15093,divisas,7,spanish
15094,efectividad,11,spanish
15095,ingenieros,10,spanish
15096,transformaciones,16,spanish
15097,carrillo,8,spanish
15098,salvaje,7,spanish
15099,debates,7,spanish
15100,sacado,6,spanish
15101,trozos,6,spanish
15102,protagonismo,12,spanish
15103,justificacion,13,spanish
15104,bloques,7,spanish
15105,lleve,5,spanish
15106,infecciones,11,spanish
15107,magnifico,9,spanish
15108,manchas,7,spanish
15109,pilotos,7,spanish
15110,centenario,10,spanish
15111,fijado,6,spanish
15112,moncloa,7,spanish
15113,pesadilla,9,spanish
15114,criatura,8,spanish
15115,destacados,10,spanish
15116,farmacos,8,spanish
15117,invertir,8,spanish
15118,andaluz,7,spanish
15119,rebelion,8,spanish
15120,bicicleta,9,spanish
15121,llevarse,8,spanish
15122,pautas,6,spanish
15123,enferma,7,spanish
15124,escuchaba,9,spanish
15125,diputacion,10,spanish
15126,ilusiones,9,spanish
15127,jerarquia,9,spanish
15128,logicamente,11,spanish
15129,rompio,6,spanish
15130,emplear,7,spanish
15131,mato,4,spanish
15132,pesado,6,spanish
15133,primas,6,spanish
15134,trago,5,spanish
15135,esquemas,8,spanish
15136,permanecen,10,spanish
15137,desean,6,spanish
15138,supuso,6,spanish
15139,adopcion,8,spanish
15140,favorecer,9,spanish
15141,disparo,7,spanish
15142,papas,5,spanish
15143,causado,7,spanish
15144,corregir,8,spanish
15145,exacta,6,spanish
15146,paralelo,8,spanish
15147,sabio,5,spanish
15148,grafica,7,spanish
15149,iberia,6,spanish
15150,peligrosa,9,spanish
15151,instinto,8,spanish
15152,meritos,7,spanish
15153,receptor,8,spanish
15154,salvacion,9,spanish
15155,volar,5,spanish
15156,marino,6,spanish
15157,huella,6,spanish
15158,relatos,7,spanish
15159,seriamente,10,spanish
15160,tienden,7,spanish
15161,empece,6,spanish
15162,gasolina,8,spanish
15163,ideologico,10,spanish
15164,motores,7,spanish
15165,clausura,8,spanish
15166,concejales,10,spanish
15167,crecido,7,spanish
15168,montar,6,spanish
15169,volviendo,9,spanish
15170,rusos,5,spanish
15171,pluma,5,spanish
15172,afectar,7,spanish
15173,biografia,9,spanish
15174,risas,5,spanish
15175,adecuadas,9,spanish
15176,discusiones,11,spanish
15177,comunitaria,11,spanish
15178,proponer,8,spanish
15179,legislatura,11,spanish
15180,esperado,8,spanish
15181,escribia,8,spanish
15182,canaria,7,spanish
15183,esperamos,9,spanish
15184,maravilloso,11,spanish
15185,reunir,6,spanish
15186,estarian,8,spanish
15187,facilita,8,spanish
15188,hitler,6,spanish
15189,valiente,8,spanish
15190,biologica,9,spanish
15191,levantarse,10,spanish
15192,observador,10,spanish
15193,sucesivas,9,spanish
15194,elegidos,8,spanish
15195,llenos,6,spanish
15196,parezca,7,spanish
15197,trampa,6,spanish
15198,narrativa,9,spanish
15199,pagado,6,spanish
15200,considerablemente,17,spanish
15201,elevar,6,spanish
15202,haberlo,7,spanish
15203,juegan,6,spanish
15204,maquinaria,10,spanish
15205,aprovecho,9,spanish
15206,oceano,6,spanish
15207,energetico,10,spanish
15208,suavemente,10,spanish
15209,realista,8,spanish
15210,retorica,8,spanish
15211,tratarse,8,spanish
15212,descrito,8,spanish
15213,optica,6,spanish
15214,productivo,10,spanish
15215,crean,5,spanish
15216,fallecio,8,spanish
15217,portero,7,spanish
15218,alcanzan,8,spanish
15219,tenerife,8,spanish
15220,violeta,7,spanish
15221,botellas,8,spanish
15222,fallecido,9,spanish
15223,pierden,7,spanish
15224,quimicas,8,spanish
15225,jugado,6,spanish
15226,estatutos,9,spanish
15227,poseer,6,spanish
15228,restricciones,13,spanish
15229,extremadura,11,spanish
15230,olga,4,spanish
15231,representado,12,spanish
15232,agujero,7,spanish
15233,opina,5,spanish
15234,triple,6,spanish
15235,indias,6,spanish
15236,pamplona,8,spanish
15237,pasaje,6,spanish
15238,seas,4,spanish
15239,vuelos,6,spanish
15240,aparecieron,11,spanish
15241,debes,5,spanish
15242,vestida,7,spanish
15243,asume,5,spanish
15244,pajaro,6,spanish
15245,transforma,10,spanish
15246,almirante,9,spanish
15247,grano,5,spanish
15248,colega,6,spanish
15249,competitividad,14,spanish
15250,patrones,8,spanish
15251,pulso,5,spanish
15252,fatal,5,spanish
15253,captar,6,spanish
15254,empleos,7,spanish
15255,exploracion,11,spanish
15256,veamos,6,spanish
15257,dieciocho,9,spanish
15258,gafas,5,spanish
15259,tipico,6,spanish
15260,vende,5,spanish
15261,dejarse,7,spanish
15262,tomada,6,spanish
15263,planetas,8,spanish
15264,amores,6,spanish
15265,lagos,5,spanish
15266,suelta,6,spanish
15267,vitaminas,9,spanish
15268,bebida,6,spanish
15269,creencia,8,spanish
15270,obsesion,8,spanish
15271,fresca,6,spanish
15272,monumento,9,spanish
15273,utilizo,7,spanish
15274,calcula,7,spanish
15275,penumbra,8,spanish
15276,tirar,5,spanish
15277,amigas,6,spanish
15278,bastantes,9,spanish
15279,thomas,6,spanish
15280,abria,5,spanish
15281,firmo,5,spanish
15282,dulces,6,spanish
15283,naval,5,spanish
15284,polonia,7,spanish
15285,contestar,9,spanish
15286,estilos,7,spanish
15287,cambiando,9,spanish
15288,ruinas,6,spanish
15289,legislativa,11,spanish
15290,digna,5,spanish
15291,impulsar,8,spanish
15292,amado,5,spanish
15293,contribuye,10,spanish
15294,conveniencia,12,spanish
15295,frenar,6,spanish
15296,quieras,7,spanish
15297,salarial,8,spanish
15298,xiii,4,spanish
15299,catedratico,11,spanish
15300,patente,7,spanish
15301,podremos,8,spanish
15302,usando,6,spanish
15303,adecuados,9,spanish
15304,aguda,5,spanish
15305,come,4,spanish
15306,corredores,10,spanish
15307,informativo,11,spanish
15308,peligros,8,spanish
15309,radica,6,spanish
15310,eficiente,9,spanish
15311,indicadores,11,spanish
15312,pescadores,10,spanish
15313,varon,5,spanish
15314,delicado,8,spanish
15315,ropas,5,spanish
15316,tunel,5,spanish
15317,preferencia,11,spanish
15318,circo,5,spanish
15319,natal,5,spanish
15320,queja,5,spanish
15321,charles,7,spanish
15322,presuntos,9,spanish
15323,favorece,8,spanish
15324,fibra,5,spanish
15325,establecen,10,spanish
15326,extradicion,11,spanish
15327,jurisdiccion,12,spanish
15328,sello,5,spanish
15329,campamento,10,spanish
15330,bolivares,9,spanish
15331,certamen,8,spanish
15332,quejas,6,spanish
15333,causo,5,spanish
15334,vacas,5,spanish
15335,biologia,8,spanish
15336,dirigia,7,spanish
15337,rutina,6,spanish
15338,afectada,8,spanish
15339,portal,6,spanish
15340,desperto,8,spanish
15341,levantado,9,spanish
15342,rompe,5,spanish
15343,ambicion,8,spanish
15344,psicologico,11,spanish
15345,acostumbrado,12,spanish
15346,bola,4,spanish
15347,extincion,9,spanish
15348,asistieron,10,spanish
15349,concesiones,11,spanish
15350,dramatico,9,spanish
15351,mezclar,7,spanish
15352,software,8,spanish
15353,darme,5,spanish
15354,pistas,6,spanish
15355,producida,9,spanish
15356,vaca,4,spanish
15357,coherente,9,spanish
15358,defensores,10,spanish
15359,mencionados,11,spanish
15360,movilizacion,12,spanish
15361,patologia,9,spanish
15362,pronostico,10,spanish
15363,misiones,8,spanish
15364,demostracion,12,spanish
15365,ciclos,6,spanish
15366,formaciones,11,spanish
15367,eventos,7,spanish
15368,ayuntamientos,13,spanish
15369,castellana,10,spanish
15370,linguistica,11,spanish
15371,olimpico,8,spanish
15372,perdieron,9,spanish
15373,administrador,13,spanish
15374,coger,5,spanish
15375,ibamos,6,spanish
15376,interpretaciones,16,spanish
15377,llamaban,8,spanish
15378,profundos,9,spanish
15379,saltar,6,spanish
15380,verme,5,spanish
15381,brigada,7,spanish
15382,comarca,7,spanish
15383,serenidad,9,spanish
15384,falda,5,spanish
15385,autos,5,spanish
15386,ensenanzas,10,spanish
15387,estricto,8,spanish
15388,ocupo,5,spanish
15389,pardo,5,spanish
15390,dureza,6,spanish
15391,ceder,5,spanish
15392,poquito,7,spanish
15393,diccionario,11,spanish
15394,moleculas,9,spanish
15395,participa,9,spanish
15396,lavado,6,spanish
15397,semestre,8,spanish
15398,dandole,7,spanish
15399,intentaba,9,spanish
15400,importacion,11,spanish
15401,porvenir,8,spanish
15402,canta,5,spanish
15403,comercializacion,16,spanish
15404,hallan,6,spanish
15405,apartamento,11,spanish
15406,incorpora,9,spanish
15407,habito,6,spanish
15408,advertencia,11,spanish
15409,ente,4,spanish
15410,fabricas,8,spanish
15411,experimentos,12,spanish
15412,practicar,9,spanish
15413,legalidad,9,spanish
15414,bacterias,9,spanish
15415,celos,5,spanish
15416,decisiva,8,spanish
15417,rodilla,7,spanish
15418,venezolana,10,spanish
15419,prevision,9,spanish
15420,cuevas,6,spanish
15421,crei,4,spanish
15422,proporcionar,12,spanish
15423,cumpleanos,10,spanish
15424,vinieron,8,spanish
15425,confrontacion,13,spanish
15426,innumerables,12,spanish
15427,consultar,9,spanish
15428,historiador,11,spanish
15429,transcurrido,12,spanish
15430,ensenar,7,spanish
15431,obrera,6,spanish
15432,sabiendo,8,spanish
15433,encuentre,9,spanish
15434,abundantes,10,spanish
15435,intimo,6,spanish
15436,justifica,9,spanish
15437,partidario,10,spanish
15438,sintoma,7,spanish
15439,especialidad,12,spanish
15440,llamamos,8,spanish
15441,proposicion,11,spanish
15442,violento,8,spanish
15443,geografico,10,spanish
15444,narracion,9,spanish
15445,cobra,5,spanish
15446,conjuntos,9,spanish
15447,aprobar,7,spanish
15448,piscina,7,spanish
15449,seleccionar,11,spanish
15450,solida,6,spanish
15451,turistico,9,spanish
15452,adecuadamente,13,spanish
15453,corea,5,spanish
15454,crecio,6,spanish
15455,gobernantes,11,spanish
15456,ordenamiento,12,spanish
15457,sorprende,9,spanish
15458,cana,4,spanish
15459,cordero,7,spanish
15460,monarca,7,spanish
15461,saint,5,spanish
15462,trastorno,9,spanish
15463,corria,6,spanish
15464,oscuros,7,spanish
15465,producia,8,spanish
15466,rehenes,7,spanish
15467,relacionada,11,spanish
15468,varia,5,spanish
15469,susana,6,spanish
15470,creciendo,9,spanish
15471,cuadrado,8,spanish
15472,fermin,6,spanish
15473,inmigracion,11,spanish
15474,carlota,7,spanish
15475,abarca,6,spanish
15476,ajenos,6,spanish
15477,enlace,6,spanish
15478,inminente,9,spanish
15479,rubia,5,spanish
15480,dira,4,spanish
15481,furia,5,spanish
15482,lidia,5,spanish
15483,proviene,8,spanish
15484,quitar,6,spanish
15485,designacion,11,spanish
15486,generalizada,12,spanish
15487,imperial,8,spanish
15488,correctamente,13,spanish
15489,ferrocarril,11,spanish
15490,percibe,7,spanish
15491,preguntado,10,spanish
15492,amnistia,8,spanish
15493,iluminacion,11,spanish
15494,sofa,4,spanish
15495,surgido,7,spanish
15496,catalunya,9,spanish
15497,curiosamente,12,spanish
15498,peticiones,10,spanish
15499,reducida,8,spanish
15500,sexualidad,10,spanish
15501,anguita,7,spanish
15502,balanza,7,spanish
15503,emprender,9,spanish
15504,grandeza,8,spanish
15505,monetario,9,spanish
15506,correccion,10,spanish
15507,elemental,9,spanish
15508,expone,6,spanish
15509,constitucionales,16,spanish
15510,herramienta,11,spanish
15511,respirar,8,spanish
15512,auge,4,spanish
15513,diarias,7,spanish
15514,invito,6,spanish
15515,reunirse,8,spanish
15516,cuidados,8,spanish
15517,dramatica,9,spanish
15518,parado,6,spanish
15519,recuerdan,9,spanish
15520,rene,4,spanish
15521,participado,11,spanish
15522,tregua,6,spanish
15523,horizontal,10,spanish
15524,divina,6,spanish
15525,marquez,7,spanish
15526,sociologia,10,spanish
15527,trozo,5,spanish
15528,montevideo,10,spanish
15529,relevante,9,spanish
15530,trayecto,8,spanish
15531,consideramos,12,spanish
15532,proporciones,12,spanish
15533,seriedad,8,spanish
15534,vivian,6,spanish
15535,deseado,7,spanish
15536,paisajes,8,spanish
15537,productiva,10,spanish
15538,griegos,7,spanish
15539,adelanto,8,spanish
15540,coloco,6,spanish
15541,ubicada,7,spanish
15542,comprometido,12,spanish
